roi,file,burning_pixels,ha,group
ROI_0001_04,D:\scburning\ROI_0001_04\S2A_MSIL2A_20170805T153621_R068_T17MPP_20210210T195353.tif,5391.0,53.91,Upper Whisker
ROI_0001_04,D:\scburning\ROI_0001_04\S2B_MSIL2A_20181213T153609_R068_T17MPP_20201008T095322.tif,9743.0,97.43,Upper Whisker
ROI_0001_04,D:\scburning\ROI_0001_04\S2B_MSIL2A_20190820T153629_R068_T17MPP_20201005T025133.tif,7994.0,79.94,Upper Whisker
ROI_0001_04,D:\scburning\ROI_0001_04\S2B_MSIL2A_20210312T153619_R068_T17MPP_20210313T191647.tif,3370.0,33.7,Upper Whisker
ROI_0005_04,D:\scburning\ROI_0005_04\S2B_MSIL2A_20201122T153619_R068_T17MPP_20201123T142616.tif,2464.0,24.64,Upper Whisker
ROI_0005_04,D:\scburning\ROI_0005_04\S2B_MSIL2A_20201202T153619_R068_T17MPP_20201203T201103.tif,3980.0,39.8,Upper Whisker
ROI_0005_04,D:\scburning\ROI_0005_04\S2B_MSIL2A_20210131T153619_R068_T17MPP_20210205T222145.tif,4296.0,42.96,Upper Whisker
ROI_0005_04,D:\scburning\ROI_0005_04\S2A_MSIL2A_20210416T153611_R068_T17MPP_20210417T063115.tif,2756.0,27.56,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20170818T155221_R111_T17MNQ_20210201T045642.tif,3625.0,36.25,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,6975.0,69.75,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,3535.0,35.35,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,3056.0,30.56,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.tif,5228.0,52.28,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20190125T155219_R111_T17MNQ_20201008T043945.tif,20394.0,203.94,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20190719T155231_R111_T17MNQ_20201005T162349.tif,7962.0,79.62,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,4606.0,46.06,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.tif,3498.0,34.98,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.tif,2744.0,27.44,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,16315.0,163.15,Upper Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20210822T155219_R111_T17MNQ_20210823T035403.tif,14853.0,148.53,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,2834.0,28.34,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,2929.0,29.29,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2A_MSIL2A_20200921T155231_R111_T17MNQ_20200924T101630.tif,2740.0,27.4,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,4655.0,46.55,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20210822T155219_R111_T17MNQ_20210823T035403.tif,5323.0,53.23,Upper Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20211110T155219_R111_T17MNQ_20211111T031803.tif,5850.0,58.5,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,35698.0,356.98,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,5956.0,59.56,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20190125T155219_R111_T17MNQ_20201008T043945.tif,47921.0,479.21,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20190719T155231_R111_T17MNQ_20201005T162349.tif,26217.0,262.17,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.tif,39853.0,398.53,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20200723T155231_R111_T17MNQ_20200817T055607.tif,17295.0,172.95,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,47668.0,476.68,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20210822T155219_R111_T17MNQ_20210823T035403.tif,23437.0,234.37,Upper Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20220807T155229_R111_T17MNQ_20220809T071918.tif,3274.0,32.74,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20170818T155221_R111_T17MNQ_20210201T045642.tif,5190.0,51.9,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20170907T155221_R111_T17MNQ_20210201T204538.tif,9612.0,96.12,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20170927T155221_R111_T17MNQ_20210202T103921.tif,4426.0,44.26,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648.tif,4440.0,44.4,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,7073.0,70.73,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,3973.0,39.73,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20180818T155219_R111_T17MNQ_20201011T034338.tif,7470.0,74.7,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20181022T155221_R111_T17MNQ_20201009T140950.tif,2783.0,27.83,Upper Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20190301T155221_R111_T17MNQ_20201030T042826.tif,4760.0,47.6,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20170927T155221_R111_T17MNQ_20210202T103921.tif,3253.0,32.53,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20171126T155221_R111_T17MNQ_20201014T221840.tif,8754.0,87.54,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20180110T155219_R111_T17MNQ_20201014T044805.tif,8965.0,89.65,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20180301T155209_R111_T17MNQ_20201013T051814.tif,4730.0,47.3,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20180326T155221_R111_T17MNQ_20201013T143057.tif,5636.0,56.36,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,6416.0,64.16,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20181101T155221_R111_T17MNQ_20210517T042818.tif,2705.0,27.05,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20190125T155219_R111_T17MNQ_20201008T043945.tif,5761.0,57.61,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20190430T155231_R111_T17MNQ_20201105T231555.tif,3342.0,33.42,Upper Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20190604T155229_R111_T17MNQ_20201005T221024.tif,4922.0,49.22,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20170818T155221_R111_T17MNQ_20210201T045642.tif,14444.0,144.44,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20180110T155219_R111_T17MNQ_20201014T044805.tif,2676.0,26.76,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,8793.0,87.93,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,4136.0,41.36,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20181231T155221_R111_T17MNQ_20201008T143031.tif,6065.0,60.65,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20190125T155219_R111_T17MNQ_20201008T043945.tif,8252.0,82.52,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20190719T155231_R111_T17MNQ_20201005T162349.tif,3827.0,38.27,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,10794.0,107.94,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,18616.0,186.16,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20210822T155219_R111_T17MNQ_20210823T035403.tif,8482.0,84.82,Upper Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20220124T155221_R111_T17MNQ_20220125T034401.tif,13794.0,137.94,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20170818T155221_R111_T17MNQ_20210201T045642.tif,3851.0,38.51,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20171231T155209_R111_T17MNQ_20201014T174218.tif,5318.0,53.18,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,8939.0,89.39,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20180619T155219_R111_T17MNQ_20201012T000819.tif,2411.0,24.11,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20180704T155221_R111_T17MNQ_20201011T115127.tif,9122.0,91.22,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20180709T155219_R111_T17MNQ_20201011T135646.tif,4711.0,47.11,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20181231T155221_R111_T17MNQ_20201008T143031.tif,10223.0,102.23,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20190125T155219_R111_T17MNQ_20201008T043945.tif,12298.0,122.98,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20190719T155231_R111_T17MNQ_20201005T162349.tif,9178.0,91.78,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,46780.0,467.8,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.tif,4533.0,45.33,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20200703T155231_R111_T17MNQ_20200825T013427.tif,2662.0,26.62,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20210114T155219_R111_T17MNQ_20210122T091309.tif,4772.0,47.72,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,36253.0,362.53,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20210628T155221_R111_T17MNQ_20210630T022133.tif,2433.0,24.33,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20210708T155221_R111_T17MNQ_20210709T114447.tif,5691.0,56.91,Upper Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20220119T155219_R111_T17MNQ_20220120T084137.tif,2962.0,29.62,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20170818T155221_R111_T17MNQ_20210201T045642.tif,34118.0,341.18,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20180415T155221_R111_T17MNQ_20201012T223544.tif,2957.0,29.57,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20180420T155219_R111_T17MNQ_20201013T003835.tif,4700.0,47.0,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20180425T155221_R111_T17MNQ_20201013T022951.tif,4287.0,42.87,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20180505T155221_R111_T17MNQ_20201012T060723.tif,4712.0,47.12,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20190425T155229_R111_T17MNQ_20201109T123406.tif,3825.0,38.25,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20190624T155229_R111_T17MNQ_20201006T055803.tif,2496.0,24.96,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20190719T155231_R111_T17MNQ_20201005T162349.tif,8779.0,87.79,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129.tif,4610.0,46.1,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20190823T155229_R111_T17MNQ_20201005T040332.tif,6624.0,66.24,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20200603T155231_R111_T17MNQ_20200825T235242.tif,2654.0,26.54,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20200618T155229_R111_T17MNQ_20200823T061028.tif,3825.0,38.25,Upper Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20200911T155231_R111_T17MNQ_20200913T065704.tif,2993.0,29.93,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523.tif,4827.0,48.27,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20171017T155221_R111_T17MNQ_20201015T001858.tif,5269.0,52.69,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20171126T155221_R111_T17MNQ_20201014T221840.tif,6324.0,63.24,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif,2856.0,28.56,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20180110T155219_R111_T17MNQ_20201014T044805.tif,4402.0,44.02,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,19728.0,197.28,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,4282.0,42.82,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20180301T155209_R111_T17MNQ_20201013T051814.tif,15347.0,153.47,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20180410T155219_R111_T17MNQ_20201012T204718.tif,2640.0,26.4,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.tif,4048.0,40.48,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.tif,9517.0,95.17,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.tif,8865.0,88.65,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320.tif,3602.0,36.02,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20190321T155221_R111_T17MNQ_20201007T085746.tif,7795.0,77.95,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20190326T155219_R111_T17MNQ_20201007T110416.tif,2753.0,27.53,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20190331T155221_R111_T17MNQ_20201105T112439.tif,4768.0,47.68,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20190405T155229_R111_T17MNQ_20201006T223941.tif,3924.0,39.24,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20190604T155229_R111_T17MNQ_20201005T221024.tif,10564.0,105.64,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20191216T155221_R111_T17MNQ_20201003T054034.tif,10993.0,109.93,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20191221T155219_R111_T17MNQ_20201003T075954.tif,4992.0,49.92,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20200519T155219_R111_T17MNQ_20200910T064022.tif,4438.0,44.38,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20200524T155231_R111_T17MNQ_20200910T191911.tif,5990.0,59.9,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20200603T155231_R111_T17MNQ_20200825T235242.tif,4285.0,42.85,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20200623T155231_R111_T17MNQ_20200823T193238.tif,3350.0,33.5,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20200628T155229_R111_T17MNQ_20200824T121137.tif,8495.0,84.95,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.tif,3387.0,33.87,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20210429T155221_R111_T17MNQ_20210430T083115.tif,6076.0,60.76,Upper Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20210504T155219_R111_T17MNQ_20210505T045128.tif,3820.0,38.2,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2A_MSIL2A_20170219T155221_R111_T17MNQ_20210208T144404.tif,8287.0,82.87,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20170922T155209_R111_T17MNQ_20210202T081525.tif,4735.0,47.35,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2A_MSIL2A_20181022T155221_R111_T17MNQ_20201009T140950.tif,7064.0,70.64,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.tif,6329.0,63.29,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20200419T155219_R111_T17MNQ_20200924T054339.tif,3890.0,38.9,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20200429T155219_R111_T17MNQ_20200922T154442.tif,5266.0,52.66,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20200509T155219_R111_T17MNQ_20200921T052058.tif,8697.0,86.97,Upper Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2A_MSIL2A_20210509T155221_R111_T17MNQ_20210510T114052.tif,9925.0,99.25,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20171113T153621_R068_T17MNQ_20201014T193636.tif,2515.0,25.15,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif,18142.0,181.42,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20171208T153609_R068_T17MNQ_20201014T125141.tif,8474.0,84.74,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20171216T155221_R111_T17MNQ_20201014T142702.tif,5286.0,52.86,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20180125T155221_R111_T17MNQ_20201014T083759.tif,4402.0,44.02,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180308T153609_R068_T17MNQ_20201013T081337.tif,5424.0,54.24,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20180902T155221_R111_T17MNQ_20201011T073521.tif,5592.0,55.92,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180904T153609_R068_T17MNQ_20201011T084135.tif,2737.0,27.37,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180907T155209_R111_T17MNQ_20201011T095214.tif,4817.0,48.17,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20180912T155221_R111_T17MNQ_20201009T002333.tif,3184.0,31.84,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.tif,5513.0,55.13,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.tif,3773.0,37.73,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180924T153609_R068_T17MNQ_20201009T043229.tif,2555.0,25.55,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20181024T153619_R068_T17MNQ_20201009T150007.tif,3213.0,32.13,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20181101T155221_R111_T17MNQ_20210517T042818.tif,11380.0,113.8,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20181201T155211_R111_T17MNQ_20201008T062950.tif,11979.0,119.79,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320.tif,8243.0,82.43,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20181231T155221_R111_T17MNQ_20201008T143031.tif,7867.0,78.67,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20190303T153619_R068_T17MNQ_20201007T041834.tif,8327.0,83.27,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20200219T155219_R111_T17MNQ_20200930T020659.tif,5455.0,54.55,Upper Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20210928T153619_R068_T17MNQ_20210929T065241.tif,3269.0,32.69,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20170929T153609_R068_T17MNQ_20210202T114719.tif,2401.0,24.01,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif,4771.0,47.71,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20171221T155209_R111_T17MNQ_20201014T153129.tif,4336.0,43.36,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20171231T155209_R111_T17MNQ_20201014T174218.tif,3430.0,34.3,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20181216T155219_R111_T17MNQ_20201008T104320.tif,3610.0,36.1,Upper Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20210623T155219_R111_T17MNQ_20210625T235821.tif,6867.0,68.67,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20171019T153609_R068_T17MPN_20201015T010101.tif,2980.0,29.8,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20180407T153619_R068_T17MPN_20201012T193459.tif,3553.0,35.53,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20180721T153621_R068_T17MPN_20201011T181951.tif,7696.0,76.96,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20180924T153609_R068_T17MPN_20201009T043234.tif,6248.0,62.48,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20190512T153629_R068_T17MPN_20201006T132522.tif,3350.0,33.5,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20190919T153619_R068_T17MPN_20201004T150645.tif,5578.0,55.78,Upper Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20210809T153619_R068_T17MPN_20210810T025025.tif,2555.0,25.55,Upper Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.tif,2715.0,27.15,Upper Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20210615T153621_R068_T17MPN_20210616T010910.tif,2582.0,25.82,Upper Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210809T153619_R068_T17MPN_20210810T025025.tif,4175.0,41.75,Upper Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210928T153619_R068_T17MPN_20210929T072844.tif,3370.0,33.7,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20170127T153611_R068_T17MPN_20210207T220407.tif,6013.0,60.13,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20170929T153609_R068_T17MPN_20210202T114723.tif,2761.0,27.61,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20180127T153609_R068_T17MPN_20201014T092056.tif,3880.0,38.8,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20180407T153619_R068_T17MPN_20201012T193459.tif,3875.0,38.75,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180721T153621_R068_T17MPN_20201011T181951.tif,6854.0,68.54,Upper Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20191203T153621_R068_T17MPN_20201003T000921.tif,2525.0,25.25,Upper Whisker
