roi,file,burning_pixels,ha,group
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200903T153619_R068_T17MPN_20201027T151712.tif,144.0,1.44,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200913T153619_R068_T17MPN_20200918T155152.tif,268.0,2.68,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20201102T153619_R068_T17MPN_20201104T005942.tif,143.0,1.43,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20201202T153619_R068_T17MPN_20201203T201201.tif,148.0,1.48,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210111T153619_R068_T17MPN_20210112T045648.tif,191.0,1.91,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210220T153619_R068_T17MPN_20210221T012505.tif,140.0,1.4,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20210302T153619_R068_T17MPN_20210303T053352.tif,147.0,1.47,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20211003T153621_R068_T17MPN_20211004T011150.tif,108.0,1.08,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,150.0,1.5,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20220116T153619_R068_T17MPN_20220117T033909.tif,147.0,1.47,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20220307T153619_R068_T17MPN_20220308T055059.tif,234.0,2.34,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20221222T153619_R068_T17MPN_20221224T012058.tif,104.0,1.04,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20171208T153609_R068_T17MPN_20201014T125140.tif,127.0,1.27,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180221T153621_R068_T17MPN_20201013T234923.tif,219.0,2.19,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.tif,145.0,1.45,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140.tif,233.0,2.33,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20181103T153619_R068_T17MPN_20201008T153241.tif,246.0,2.46,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20190313T153619_R068_T17MPN_20201007T062346.tif,107.0,1.07,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20190328T153621_R068_T17MPN_20201007T113702.tif,153.0,1.53,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20200804T153619_R068_T17MPN_20200816T043710.tif,118.0,1.18,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601.tif,154.0,1.54,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.tif,201.0,2.01,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif,117.0,1.17,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048.tif,202.0,2.02,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20210406T153621_R068_T17MPN_20210407T073226.tif,214.0,2.14,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20211008T153619_R068_T17MPN_20211009T060139.tif,203.0,2.03,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2A_MSIL2A_20211112T153621_R068_T17MPN_20211113T044032.tif,233.0,2.33,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,148.0,1.48,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20220426T153609_R068_T17MPN_20220427T124215.tif,127.0,1.27,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20220615T153619_R068_T17MPN_20220618T170223.tif,174.0,1.74,Lower Whisker
ROI_0061_02,D:\scburning\ROI_0061_02\S2B_MSIL2A_20220903T153619_R068_T17MPN_20220904T010945.tif,118.0,1.18,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.tif,190.0,1.9,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20180308T153609_R068_T17MPN_20201013T081339.tif,120.0,1.2,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20190117T153621_R068_T17MPN_20201008T021733.tif,175.0,1.75,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20190601T153629_R068_T17MPN_20201005T205712.tif,156.0,1.56,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.tif,149.0,1.49,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.tif,239.0,2.39,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200112T153611_R068_T17MPN_20201002T174345.tif,125.0,1.25,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200322T153621_R068_T17MPN_20201014T112223.tif,106.0,1.06,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200730T153631_R068_T17MPN_20200818T034648.tif,105.0,1.05,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20200913T153619_R068_T17MPN_20200918T155152.tif,176.0,1.76,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601.tif,177.0,1.77,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif,165.0,1.65,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif,237.0,2.37,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048.tif,178.0,1.78,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20210131T153619_R068_T17MPN_20210201T214757.tif,259.0,2.59,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20210210T153619_R068_T17MPN_20210212T014005.tif,161.0,1.61,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20210220T153619_R068_T17MPN_20210221T012505.tif,185.0,1.85,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2B_MSIL2A_20220406T153619_R068_T17MPN_20220407T062652.tif,113.0,1.13,Lower Whisker
ROI_0062_01,D:\scburning\ROI_0062_01\S2A_MSIL2A_20220829T153631_R068_T17MPN_20220831T035457.tif,140.0,1.4,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256.tif,159.0,1.59,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.tif,171.0,1.71,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180517T153619_R068_T17MPN_20201012T110719.tif,144.0,1.44,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140.tif,191.0,1.91,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20180919T153611_R068_T17MPN_20201009T024609.tif,151.0,1.51,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20190102T153619_R068_T17MPN_20201007T221753.tif,122.0,1.22,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714.tif,222.0,2.22,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20190328T153621_R068_T17MPN_20201007T113702.tif,141.0,1.41,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20190626T153621_R068_T17MPN_20201006T063531.tif,244.0,2.44,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20191203T153621_R068_T17MPN_20201003T000921.tif,129.0,1.29,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20191223T153611_R068_T17MPN_20201003T083758.tif,184.0,1.84,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20200206T153619_R068_T17MPN_20201001T034745.tif,204.0,2.04,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20200327T153619_R068_T17MPN_20201027T115556.tif,193.0,1.93,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20200406T153619_R068_T17MPN_20200925T073500.tif,237.0,2.37,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20200521T153631_R068_T17MPN_20200910T104928.tif,109.0,1.09,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20200730T153631_R068_T17MPN_20200818T034648.tif,232.0,2.32,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20200913T153619_R068_T17MPN_20200918T155152.tif,116.0,1.16,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif,187.0,1.87,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.tif,116.0,1.16,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif,173.0,1.73,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20210220T153619_R068_T17MPN_20210221T012505.tif,189.0,1.89,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20210322T153619_R068_T17MPN_20210323T104248.tif,185.0,1.85,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20210406T153621_R068_T17MPN_20210407T073226.tif,176.0,1.76,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20210421T153619_R068_T17MPN_20210423T045202.tif,188.0,1.88,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20210511T153619_R068_T17MPN_20210513T105447.tif,179.0,1.79,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,270.0,2.7,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,142.0,1.42,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20220426T153609_R068_T17MPN_20220427T124215.tif,133.0,1.33,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2A_MSIL2A_20220511T153621_R068_T17MPN_20220512T155804.tif,176.0,1.76,Lower Whisker
ROI_0062_02,D:\scburning\ROI_0062_02\S2B_MSIL2A_20221122T153619_R068_T17MPN_20221123T034631.tif,108.0,1.08,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20180517T153619_R068_T17MPN_20201012T110719.tif,109.0,1.09,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.tif,257.0,2.57,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20190318T153621_R068_T17MPN_20201007T075151.tif,187.0,1.87,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20190412T153629_R068_T17MPN_20201007T012424.tif,144.0,1.44,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20190502T153629_R068_T17MPN_20201006T091847.tif,205.0,2.05,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,162.0,1.62,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20191014T153621_R068_T17MPN_20201004T021137.tif,177.0,1.77,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20200605T153619_R068_T17MPN_20200826T072451.tif,225.0,2.25,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20201107T153621_R068_T17MPN_20201108T161515.tif,231.0,2.31,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20201212T153619_R068_T17MPN_20201213T123352.tif,114.0,1.14,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048.tif,116.0,1.16,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20210416T153611_R068_T17MPN_20210417T065935.tif,260.0,2.6,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20210426T153621_R068_T17MPN_20210427T055715.tif,215.0,2.15,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20211008T153619_R068_T17MPN_20211009T060139.tif,191.0,1.91,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,174.0,1.74,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20220116T153619_R068_T17MPN_20220117T033909.tif,177.0,1.77,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20220312T153621_R068_T17MPN_20220313T052716.tif,112.0,1.12,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2B_MSIL2A_20220317T153619_R068_T17MPN_20220318T022208.tif,144.0,1.44,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20220511T153621_R068_T17MPN_20220512T155804.tif,128.0,1.28,Lower Whisker
ROI_0062_03,D:\scburning\ROI_0062_03\S2A_MSIL2A_20221028T153621_R068_T17MPN_20221029T051818.tif,148.0,1.48,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.tif,118.0,1.18,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20180924T153609_R068_T17MPN_20201009T043234.tif,123.0,1.23,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20190318T153621_R068_T17MPN_20201007T075151.tif,139.0,1.39,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20190601T153629_R068_T17MPN_20201005T205712.tif,215.0,2.15,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20191014T153621_R068_T17MPN_20201004T021137.tif,129.0,1.29,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20200211T153611_R068_T17MPN_20201001T171520.tif,248.0,2.48,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20200923T153619_R068_T17MPN_20200926T094926.tif,173.0,1.73,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif,138.0,1.38,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20201107T153621_R068_T17MPN_20201108T161515.tif,167.0,1.67,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20210421T153619_R068_T17MPN_20210423T045202.tif,192.0,1.92,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20210615T153621_R068_T17MPN_20210616T010910.tif,227.0,2.27,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20220106T153619_R068_T17MPN_20220107T093454.tif,227.0,2.27,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2A_MSIL2A_20220111T153621_R068_T17MPN_20220112T175106.tif,242.0,2.42,Lower Whisker
ROI_0065_01,D:\scburning\ROI_0065_01\S2B_MSIL2A_20220903T153619_R068_T17MPN_20220904T010945.tif,117.0,1.17,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.tif,161.0,1.61,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif,186.0,1.86,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20190716T153621_R068_T17MPN_20201005T145345.tif,152.0,1.52,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540.tif,144.0,1.44,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20191014T153621_R068_T17MPN_20201004T021137.tif,104.0,1.04,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif,185.0,1.85,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20201102T153619_R068_T17MPN_20201104T005942.tif,227.0,2.27,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20201207T153621_R068_T17MPN_20201208T051833.tif,153.0,1.53,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20210131T153619_R068_T17MPN_20210201T214757.tif,111.0,1.11,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20220322T153621_R068_T17MPN_20220323T070632.tif,192.0,1.92,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20220406T153619_R068_T17MPN_20220407T062652.tif,144.0,1.44,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20220426T153609_R068_T17MPN_20220427T124215.tif,107.0,1.07,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20220615T153619_R068_T17MPN_20220618T170223.tif,232.0,2.32,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20220730T153631_R068_T17MPN_20220731T172902.tif,202.0,2.02,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20220913T153619_R068_T17MPN_20220914T070128.tif,154.0,1.54,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2B_MSIL2A_20221122T153619_R068_T17MPN_20221123T034631.tif,221.0,2.21,Lower Whisker
ROI_0065_03,D:\scburning\ROI_0065_03\S2A_MSIL2A_20221207T153621_R068_T17MPN_20221208T165222.tif,158.0,1.58,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.tif,130.0,1.3,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20180825T153609_R068_T17MPN_20201027T034853.tif,164.0,1.64,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20190328T153621_R068_T17MPN_20201007T113702.tif,108.0,1.08,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,237.0,2.37,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20190904T153621_R068_T17MPN_20201004T091020.tif,163.0,1.63,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.tif,174.0,1.74,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20200226T153619_R068_T17MPN_20200928T150914.tif,186.0,1.86,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20200511T153621_R068_T17MPN_20200917T183929.tif,171.0,1.71,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20200605T153619_R068_T17MPN_20200826T072451.tif,235.0,2.35,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.tif,103.0,1.03,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20210302T153619_R068_T17MPN_20210303T053352.tif,196.0,1.96,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20210322T153619_R068_T17MPN_20210323T104248.tif,110.0,1.1,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20210511T153619_R068_T17MPN_20210513T105447.tif,231.0,2.31,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,238.0,2.38,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20220106T153619_R068_T17MPN_20220107T093454.tif,190.0,1.9,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2A_MSIL2A_20220312T153621_R068_T17MPN_20220313T052716.tif,236.0,2.36,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20220416T153619_R068_T17MPN_20220417T032235.tif,119.0,1.19,Lower Whisker
ROI_0069_01,D:\scburning\ROI_0069_01\S2B_MSIL2A_20220923T153619_R068_T17MPN_20220924T062235.tif,233.0,2.33,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20170929T153609_R068_T17MPN_20210202T114723.tif,157.0,1.57,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20171019T153609_R068_T17MPN_20201015T010101.tif,104.0,1.04,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.tif,193.0,1.93,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20171128T153609_R068_T17MPN_20201014T224654.tif,147.0,1.47,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20171203T153611_R068_T17MPN_20201014T115357.tif,183.0,1.83,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.tif,104.0,1.04,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20190303T153619_R068_T17MPN_20201030T120231.tif,224.0,2.24,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20190318T153621_R068_T17MPN_20201007T075151.tif,238.0,2.38,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,231.0,2.31,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20190527T153621_R068_T17MPN_20201006T185821.tif,132.0,1.32,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20190606T153621_R068_T17MPN_20201005T224736.tif,102.0,1.02,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20190904T153621_R068_T17MPN_20201004T091020.tif,195.0,1.95,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20191113T153621_R068_T17MPN_20201003T160452.tif,120.0,1.2,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20191128T153619_R068_T17MPN_20201003T203600.tif,130.0,1.3,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif,123.0,1.23,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20200226T153619_R068_T17MPN_20200928T150914.tif,145.0,1.45,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20200302T153611_R068_T17MPN_20200926T005039.tif,129.0,1.29,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20200406T153619_R068_T17MPN_20200925T073500.tif,131.0,1.31,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20200421T153621_R068_T17MPN_20200921T122157.tif,130.0,1.3,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20200426T153619_R068_T17MPN_20200922T055904.tif,139.0,1.39,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601.tif,188.0,1.88,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.tif,119.0,1.19,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20210111T153619_R068_T17MPN_20210112T045648.tif,103.0,1.03,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20210302T153619_R068_T17MPN_20210303T053352.tif,121.0,1.21,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20210814T153621_R068_T17MPN_20210815T030417.tif,136.0,1.36,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20210824T153621_R068_T17MPN_20210825T043534.tif,173.0,1.73,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20210903T153621_R068_T17MPN_20210904T060315.tif,178.0,1.78,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,128.0,1.28,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,228.0,2.28,Lower Whisker
ROI_0069_02,D:\scburning\ROI_0069_02\S2A_MSIL2A_20220101T153621_R068_T17MPN_20220102T154736.tif,195.0,1.95,Lower Whisker
