roi,file,burning_pixels,ha,group
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20200124T152629_R025_T17LQL_20201002T092733.tif,1554.0,15.54,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20200304T152639_R025_T17LQL_20200928T092348.tif,2076.0,20.76,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20200428T152641_R025_T17LQL_20200922T104832.tif,369.0,3.69,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20200508T152641_R025_T17LQL_20200921T002755.tif,1378.0,13.78,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20200722T152639_R025_T17LQL_20200817T042349.tif,582.0,5.82,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20200816T152651_R025_T17LQL_20200818T132203.tif,1733.0,17.33,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20201010T152639_R025_T17LQL_20201028T132632.tif,1552.0,15.52,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20201209T152639_R025_T17LQL_20201210T210655.tif,1395.0,13.95,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20210123T152641_R025_T17LQL_20210124T074126.tif,286.0,2.86,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20210202T152641_R025_T17LQL_20210207T104606.tif,751.0,7.51,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20210227T152639_R025_T17LQL_20210228T024203.tif,856.0,8.56,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20210920T152641_R025_T17LQL_20210921T083608.tif,1853.0,18.53,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2A_MSIL2A_20211119T152641_R025_T17LQL_20211120T072133.tif,787.0,7.87,Lenght Box
ROI_0103_04,D:\scburning\ROI_0103_04\S2B_MSIL2A_20220324T152639_R025_T17LQL_20220325T041635.tif,524.0,5.24,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,1200.0,12.0,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20171230T152631_R025_T17LQK_20201014T172007.tif,2012.0,20.12,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20180119T152631_R025_T17LQK_20201014T065622.tif,280.0,2.8,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742.tif,1497.0,14.97,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20180315T152629_R025_T17LQK_20201013T093155.tif,1477.0,14.77,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313.tif,1009.0,10.09,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20190104T152631_R025_T17LQK_20201007T224219.tif,875.0,8.75,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20190119T152639_R025_T17LQK_20201008T025857.tif,288.0,2.88,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20190305T152631_R025_T17LQK_20201030T161016.tif,1161.0,11.61,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20190315T152641_R025_T17LQK_20201007T065629.tif,1464.0,14.64,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20190419T152649_R025_T17LQK_20201007T040953.tif,353.0,3.53,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20191205T152639_R025_T17LQK_20201003T011254.tif,1823.0,18.23,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20191230T152631_R025_T17LQK_20201003T111617.tif,768.0,7.68,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947.tif,1160.0,11.6,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20200223T152639_R025_T17LQK_20200928T010527.tif,2159.0,21.59,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20200304T152639_R025_T17LQK_20200928T092418.tif,417.0,4.17,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20200309T152641_R025_T17LQK_20201101T171253.tif,518.0,5.18,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20201015T152651_R025_T17LQK_20201019T065707.tif,965.0,9.65,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20210113T152641_R025_T17LQK_20210115T055440.tif,403.0,4.03,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.tif,1638.0,16.38,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20210304T152641_R025_T17LQK_20210305T035754.tif,1129.0,11.29,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20210523T152641_R025_T17LQK_20210605T154051.tif,1954.0,19.54,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.tif,1287.0,12.87,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20220528T152651_R025_T17LQK_20220529T121610.tif,664.0,6.64,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2B_MSIL2A_20220811T152639_R025_T17LQK_20220812T111452.tif,774.0,7.74,Lenght Box
ROI_0118_01,D:\scburning\ROI_0118_01\S2A_MSIL2A_20221124T152641_R025_T17LQK_20221125T203426.tif,1945.0,19.45,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,374.0,3.74,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20171230T152631_R025_T17LQK_20201014T172007.tif,350.0,3.5,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20180228T152641_R025_T17LQK_20201014T015315.tif,703.0,7.03,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180315T152629_R025_T17LQK_20201013T093155.tif,822.0,8.22,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20180330T152641_R025_T17LQK_20201013T163512.tif,455.0,4.55,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180414T152639_R025_T17LQK_20201012T222254.tif,317.0,3.17,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209.tif,1335.0,13.35,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.tif,512.0,5.12,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20190305T152631_R025_T17LQK_20201030T161016.tif,392.0,3.92,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.tif,461.0,4.61,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20190514T152641_R025_T17LQK_20201106T003501.tif,815.0,8.15,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20190519T152649_R025_T17LQK_20201006T161702.tif,339.0,3.39,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20190608T152649_R025_T17LQK_20201005T234826.tif,2063.0,20.63,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20191205T152639_R025_T17LQK_20201003T011254.tif,549.0,5.49,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.tif,1974.0,19.74,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947.tif,1028.0,10.28,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif,1460.0,14.6,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20200304T152639_R025_T17LQK_20200928T092418.tif,2120.0,21.2,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408.tif,366.0,3.66,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20200712T152639_R025_T17LQK_20200912T234037.tif,1909.0,19.09,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20200925T152641_R025_T17LQK_20200926T221627.tif,951.0,9.51,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008.tif,1798.0,17.98,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20201129T152639_R025_T17LQK_20201219T222555.tif,468.0,4.68,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20201214T152641_R025_T17LQK_20201215T105857.tif,545.0,5.45,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20201224T152641_R025_T17LQK_20201225T114701.tif,2010.0,20.1,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210113T152641_R025_T17LQK_20210115T055440.tif,444.0,4.44,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210202T152641_R025_T17LQK_20210203T041721.tif,405.0,4.05,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.tif,326.0,3.26,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210314T152641_R025_T17LQK_20210315T021707.tif,1253.0,12.53,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210503T152641_R025_T17LQK_20210504T160105.tif,486.0,4.86,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20210508T152639_R025_T17LQK_20210509T113343.tif,391.0,3.91,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210523T152641_R025_T17LQK_20210605T154051.tif,435.0,4.35,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20210712T152641_R025_T17LQK_20210713T092921.tif,562.0,5.62,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20211114T152639_R025_T17LQK_20211115T032018.tif,745.0,7.45,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20220103T152639_R025_T17LQK_20220104T104039.tif,303.0,3.03,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.tif,490.0,4.9,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20220329T152641_R025_T17LQK_20220330T042030.tif,549.0,5.49,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20220403T152639_R025_T17LQK_20220404T025746.tif,348.0,3.48,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20220408T152641_R025_T17LQK_20220409T073200.tif,459.0,4.59,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2B_MSIL2A_20220503T152639_R025_T17LQK_20220504T054912.tif,1729.0,17.29,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20220826T152651_R025_T17LQK_20220830T044540.tif,586.0,5.86,Lenght Box
ROI_0118_03,D:\scburning\ROI_0118_03\S2A_MSIL2A_20220915T152651_R025_T17LQK_20220916T083351.tif,1193.0,11.93,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20170305T152631_R025_T17LQK_20210208T195358.tif,2366.0,23.66,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20170414T152641_R025_T17LQK_20210209T073601.tif,1119.0,11.19,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20180124T152629_R025_T17LQK_20201014T082937.tif,2222.0,22.22,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20180223T152629_R025_T17LQK_20201014T004251.tif,400.0,4.0,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20180315T152629_R025_T17LQK_20201013T093155.tif,774.0,7.74,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209.tif,297.0,2.97,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20180613T152639_R025_T17LQK_20201027T001517.tif,291.0,2.91,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20181021T152639_R025_T17LQK_20201009T135911.tif,318.0,3.18,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20190203T152641_R025_T17LQK_20201007T134047.tif,1101.0,11.01,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20191105T152639_R025_T17LQK_20201003T133004.tif,540.0,5.4,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756.tif,739.0,7.39,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.tif,1400.0,14.0,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif,1783.0,17.83,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20200319T152641_R025_T17LQK_20201012T163805.tif,1013.0,10.13,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20200423T152639_R025_T17LQK_20200921T202132.tif,402.0,4.02,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20200428T152641_R025_T17LQK_20200922T104829.tif,1500.0,15.0,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20200508T152641_R025_T17LQK_20200921T002755.tif,1476.0,14.76,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20200925T152641_R025_T17LQK_20200926T221627.tif,540.0,5.4,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20201010T152639_R025_T17LQK_20201028T132525.tif,352.0,3.52,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008.tif,564.0,5.64,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800.tif,691.0,6.91,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20201119T152639_R025_T17LQK_20201121T024214.tif,1689.0,16.89,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20201129T152639_R025_T17LQK_20201219T222555.tif,1311.0,13.11,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539.tif,1152.0,11.52,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.tif,2230.0,22.3,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210314T152641_R025_T17LQK_20210315T021707.tif,317.0,3.17,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20210408T152639_R025_T17LQK_20210410T152906.tif,1677.0,16.77,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210712T152641_R025_T17LQK_20210713T092921.tif,304.0,3.04,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20210920T152641_R025_T17LQK_20210921T070210.tif,1467.0,14.67,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20211005T152639_R025_T17LQK_20211006T044547.tif,483.0,4.83,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20211114T152639_R025_T17LQK_20211115T032018.tif,1914.0,19.14,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.tif,1063.0,10.63,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20211224T152639_R025_T17LQK_20211225T051750.tif,474.0,4.74,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.tif,730.0,7.3,Lenght Box
ROI_0119_02,D:\scburning\ROI_0119_02\S2B_MSIL2A_20220513T152639_R025_T17LQK_20220517T054307.tif,467.0,4.67,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20170325T152631_R025_T17LQK_20210209T013830.tif,1341.0,13.41,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20170723T152641_R025_T17LQK_20210210T131652.tif,483.0,4.83,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20171115T152629_R025_T17LQK_20201014T200626.tif,320.0,3.2,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20180124T152629_R025_T17LQK_20201014T082937.tif,459.0,4.59,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20180228T152641_R025_T17LQK_20201014T015315.tif,2217.0,22.17,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20180315T152629_R025_T17LQK_20201013T093155.tif,1549.0,15.49,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20180320T152641_R025_T17LQK_20201013T113812.tif,1804.0,18.04,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20180325T152639_R025_T17LQK_20201013T141539.tif,453.0,4.53,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20180529T152641_R025_T17LQK_20201012T152556.tif,395.0,3.95,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif,511.0,5.11,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313.tif,547.0,5.47,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.tif,969.0,9.69,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,1365.0,13.65,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190104T152631_R025_T17LQK_20201007T224219.tif,1045.0,10.45,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190124T152641_R025_T17LQK_20201008T041313.tif,398.0,3.98,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190203T152641_R025_T17LQK_20201007T134047.tif,636.0,6.36,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190213T152641_R025_T17LQK_20201007T162446.tif,305.0,3.05,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190305T152631_R025_T17LQK_20201030T161016.tif,1859.0,18.59,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20190504T152641_R025_T17LQK_20201006T095338.tif,302.0,3.02,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.tif,514.0,5.14,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20191011T152641_R025_T17LQK_20201004T010430.tif,1725.0,17.25,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20191016T152639_R025_T17LQK_20201004T030612.tif,732.0,7.32,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756.tif,388.0,3.88,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.tif,563.0,5.63,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947.tif,379.0,3.79,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20200304T152639_R025_T17LQK_20200928T092418.tif,1129.0,11.29,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200309T152641_R025_T17LQK_20201101T171253.tif,401.0,4.01,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200319T152641_R025_T17LQK_20201012T163805.tif,884.0,8.84,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20200423T152639_R025_T17LQK_20200921T202132.tif,601.0,6.01,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200508T152641_R025_T17LQK_20200921T002755.tif,591.0,5.91,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20200523T152639_R025_T17LQK_20200910T175810.tif,591.0,5.91,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408.tif,572.0,5.72,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20200712T152639_R025_T17LQK_20200912T234037.tif,986.0,9.86,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20200915T152641_R025_T17LQK_20200918T093632.tif,423.0,4.23,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800.tif,1842.0,18.42,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539.tif,1045.0,10.45,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20210202T152641_R025_T17LQK_20210203T041721.tif,1461.0,14.61,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.tif,2124.0,21.24,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20210314T152641_R025_T17LQK_20210315T021707.tif,1890.0,18.9,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20210418T152639_R025_T17LQK_20210421T195037.tif,298.0,2.98,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20210503T152641_R025_T17LQK_20210504T160105.tif,686.0,6.86,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2B_MSIL2A_20210727T152639_R025_T17LQK_20210728T023047.tif,836.0,8.36,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20210920T152641_R025_T17LQK_20210921T070210.tif,2326.0,23.26,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20211109T152641_R025_T17LQK_20211110T012910.tif,617.0,6.17,Lenght Box
ROI_0119_03,D:\scburning\ROI_0119_03\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.tif,769.0,7.69,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20170325T152631_R025_T17LQK_20210209T013830.tif,910.0,9.1,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20180119T152631_R025_T17LQK_20201014T065622.tif,600.0,6.0,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742.tif,451.0,4.51,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252.tif,426.0,4.26,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209.tif,317.0,3.17,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.tif,1024.0,10.24,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20181210T152629_R025_T17LQK_20201008T090346.tif,1399.0,13.99,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190104T152631_R025_T17LQK_20201007T224219.tif,335.0,3.35,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190124T152641_R025_T17LQK_20201008T041313.tif,2315.0,23.15,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190305T152631_R025_T17LQK_20201030T161016.tif,1148.0,11.48,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20190320T152639_R025_T17LQK_20201105T104317.tif,494.0,4.94,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190514T152641_R025_T17LQK_20201106T003501.tif,1377.0,13.77,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20190519T152649_R025_T17LQK_20201006T161702.tif,1042.0,10.42,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20190911T152641_R025_T17LQK_20201004T115150.tif,616.0,6.16,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20191205T152639_R025_T17LQK_20201003T011254.tif,2048.0,20.48,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756.tif,1127.0,11.27,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2A_MSIL2A_20200309T152641_R025_T17LQK_20201101T171253.tif,1514.0,15.14,Lenght Box
ROI_0119_04,D:\scburning\ROI_0119_04\S2B_MSIL2A_20200324T152639_R025_T17LQK_20201018T190627.tif,1272.0,12.72,Lenght Box
